codigoGrupoMaterialServico,grupoMaterialServico,codigoClasseMaterialServico,classeMaterialServico,codigoMaterialServico,materialServico,valorTotal
4,SERVICOS DE INSTALACOES E MONTAGENS,402,"SERVICOS DE INSTALACAO E MONTAGEM  DE  EQUIPAMENTOS,  ACESSORIOS, COMPONENTES E BENS DE SERVICOS",4020480,INSTALACAO E MONTAGEM DE REDE DE TELECOMUNICACAO,608482.74
4,SERVICOS DE INSTALACOES E MONTAGENS,402,"SERVICOS DE INSTALACAO E MONTAGEM  DE  EQUIPAMENTOS,  ACESSORIOS, COMPONENTES E BENS DE SERVICOS",4020499,INSTALACAO E MONTAGEM DE INFRAESTRUTURA EXTERNA PARA REDE DE TELECOMUNICACAO,11649533.6
4,SERVICOS DE INSTALACOES E MONTAGENS,402,"SERVICOS DE INSTALACAO E MONTAGEM  DE  EQUIPAMENTOS,  ACESSORIOS, COMPONENTES E BENS DE SERVICOS",4020502,INSTALACAO DE EQUIPAMENTOS PARA INFRAESTRUTURA INTERNA DE   TELECOMUNICACOES,4069363.2
4,SERVICOS DE INSTALACOES E MONTAGENS,402,"SERVICOS DE INSTALACAO E MONTAGEM  DE  EQUIPAMENTOS,  ACESSORIOS, COMPONENTES E BENS DE SERVICOS",4020510,"INSTALACAO E MONTAGEM DE PROTECAO DE PAREDE,CANTO E PORTA -",646798.58
4,SERVICOS DE INSTALACOES E MONTAGENS,402,"SERVICOS DE INSTALACAO E MONTAGEM  DE  EQUIPAMENTOS,  ACESSORIOS, COMPONENTES E BENS DE SERVICOS",4020529,SERVICOS DE INSTALACAO E MONTAGEM DE ESTRUTURAS,488501.43
4,SERVICOS DE INSTALACOES E MONTAGENS,402,"SERVICOS DE INSTALACAO E MONTAGEM  DE  EQUIPAMENTOS,  ACESSORIOS, COMPONENTES E BENS DE SERVICOS",4020545,INSTALACAO E MONTAGEM ESTUFA AGRICOLA OU VIVEIRO -,3585000
4,SERVICOS DE INSTALACOES E MONTAGENS,402,"SERVICOS DE INSTALACAO E MONTAGEM  DE  EQUIPAMENTOS,  ACESSORIOS, COMPONENTES E BENS DE SERVICOS",4020553,"INSTALACAO E MONTAGEM DE PORTAO, CANCELA E PORTEIRO ELETRO  NICO  -",925718.97
4,SERVICOS DE INSTALACOES E MONTAGENS,402,"SERVICOS DE INSTALACAO E MONTAGEM  DE  EQUIPAMENTOS,  ACESSORIOS, COMPONENTES E BENS DE SERVICOS",4020561,INSTALACAO E MONTAGEM DE EQUIPAMENTOS PARA ABASTECIMENTO DE COMBUSTIVEL -,714476.66
4,SERVICOS DE INSTALACOES E MONTAGENS,402,"SERVICOS DE INSTALACAO E MONTAGEM  DE  EQUIPAMENTOS,  ACESSORIOS, COMPONENTES E BENS DE SERVICOS",4020570,INSTALACAO E MONTAGEM DE SISTEMA (REDE) DE AR COMPRIMIDO -,369000
4,SERVICOS DE INSTALACOES E MONTAGENS,402,"SERVICOS DE INSTALACAO E MONTAGEM  DE  EQUIPAMENTOS,  ACESSORIOS, COMPONENTES E BENS DE SERVICOS",4020596,"INSTALACAO E MONTAGEM DE GRADES DE PROTECAO, GUARITAS, PORTAO  - OBRAS",77835.51
4,SERVICOS DE INSTALACOES E MONTAGENS,402,"SERVICOS DE INSTALACAO E MONTAGEM  DE  EQUIPAMENTOS,  ACESSORIOS, COMPONENTES E BENS DE SERVICOS",4020626,SERVICO DE INSTALACAO DE EQUIPAMENTOS EM VEICULOS -,3576
4,SERVICOS DE INSTALACOES E MONTAGENS,402,"SERVICOS DE INSTALACAO E MONTAGEM  DE  EQUIPAMENTOS,  ACESSORIOS, COMPONENTES E BENS DE SERVICOS",4020634,INSTALACAO E MONTAGEM DE EQUIPAMENTOS DE REFRIGERACAO -,19800
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,501,DATACENTER,5010012,HOSPEDAGEM DE SERVIDORES -,21057542.69
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,501,DATACENTER,5010020,HOSPEDAGEM DE SISTEMAS -,244665343.92000002
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,501,DATACENTER,5010047,INSTALACAO FISICA E LOGICA DE SOLUCAO DE DATACENTER -,90969.41
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,501,DATACENTER,5010055,ACESSO A AMBIENTE PARA EXECUCAO DE PROCESSO DE NEGOCIO -,80793.95999999999
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,501,DATACENTER,5010063,MANUTENCAO FISICA E/OU LOGICA DE SOLUCAO DE DATACENTER -,2673987.87
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,502,SISTEMAS DE INFORMACAO,5020026,DESENVOLVIMENTO DE SISTEMAS DE INFORMACAO -,645182288.86
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,502,SISTEMAS DE INFORMACAO,5020034,MANUTENCAO DE SISTEMAS DE INFORMACAO -,134909709.09
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,502,SISTEMAS DE INFORMACAO,5020042,"DESENVOLVIMENTO DE SITIO,PORTAL OU INTRANET -",205681.5
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,502,SISTEMAS DE INFORMACAO,5020050,SUPORTE TECNICO EM SISTEMA DE INFORMACAO -,40198586.99
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,502,SISTEMAS DE INFORMACAO,5020069,CAPACITACAO DE USUARIOS EM SISTEMAS DE INFORMACAO -,124932
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,502,SISTEMAS DE INFORMACAO,5020077,"ACESSO A PORTAL, SITIO OU INTRANET -",319244235.24
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,502,SISTEMAS DE INFORMACAO,5020093,SOFTWARE COMO SERVICO (SAAS),7648657.75
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,502,SISTEMAS DE INFORMACAO,5020107,PLATAFORMA COMO SERVICO (PAAS) -,7453050.880000001
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,502,SISTEMAS DE INFORMACAO,5020115,INFRAESTRUTURA COMO SERVICO (IAAS) -,4729218.28
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,502,SISTEMAS DE INFORMACAO,5020123,SERVICO ESPECIALIZADO EM TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC -,113942862.88
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,502,SISTEMAS DE INFORMACAO,5020131,INTERFACE DE PROGRAMACAO DE APLICACOES (API) -,22000
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,503,ARMAZEM DE INFORMACAO,5030048,ACESSO A ARMAZEM,25365
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,504,SERVICOS DE INFRAESTRUTURA,5040019,PLANEJAMENTO DE SOLUCOES EM TIC -,2711944.07
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,504,SERVICOS DE INFRAESTRUTURA,5040051,SUPORTE TECNICO EM EQUIPAMENTO -,7901074.94
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,504,SERVICOS DE INFRAESTRUTURA,5040078,CENTRAL DE SERVICOS SERVICE DESK -,33779302.88
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,504,SERVICOS DE INFRAESTRUTURA,5040086,SUPORTE TECNICO A AMBIENTE DE TI -,31916540.55
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,504,SERVICOS DE INFRAESTRUTURA,5040094,GESTAO DE AMBIENTE DE TI -,1863241.3
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,505,SERVICOS DE REDE,5050014,ACESSO VPN - REDE VIRTUAL PRIVADA -,1970710
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,505,SERVICOS DE REDE,5050022,SERVICOS DE INTEGRACAO A REDE -,18304577.76
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,505,SERVICOS DE REDE,5050030,ACESSO AO AMBIENTE MAINFRAME -,15502284
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,505,SERVICOS DE REDE,5050049,CONEXAO DE ALTA DISPONIBILIDADE A INTERNET -,65735015.08
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,505,SERVICOS DE REDE,5050065,SERVICO DE CORRESPONDENCIA ELETRONICA -,546864
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,505,SERVICOS DE REDE,5050073,GERENCIAMENTO DE INFRAESTRUTURA DE REDE -,25821592.330000002
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,505,SERVICOS DE REDE,5050081,GESTAO DE REDE WI-FI -,296956
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,506,CERTIFICACAO DIGITAL,5060010,CERTIFICACAO DIGITAL - PESSOA FISICA -,12440003.6
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,506,CERTIFICACAO DIGITAL,5060028,CERTIFICACAO DIGITAL - PESSOA JURIDICA,889155.94
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,506,CERTIFICACAO DIGITAL,5060036,CERTIFICACAO DE SERVIDOR WEB  -,1177642.1
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,506,CERTIFICACAO DIGITAL,5060044,CERTIFICACAO DIGITAL FORA AUTORIDADE DE REGISTRO -,24119
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,507,GESTAO DE CONTEUDO,5070015,SERVICOS EM GESTAO DE CONTEUDO -,2779826.63
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,507,GESTAO DE CONTEUDO,5070040,SOLUCAO EM TI PARA GESTAO DE CONTEUDO -,278754
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,507,GESTAO DE CONTEUDO,5070058,SERVICOS DE DIGITALIZACAO E MICROFILMAGEM -,15592438.34
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,507,GESTAO DE CONTEUDO,5070066,SERVICO DE SOLUCAO TECNOLOGICA PARA GERENCIAMENTO DE CONTEUDO ¿ PROECM -,841725.12
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,508,BUSINESS INTELLIGENCE,5087007,DESENVOLVIMENTO SOLUCAO BUSINESS INTELLIGENCE -,14112300.44
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,508,BUSINESS INTELLIGENCE,5087015,MANUTENCAO SOLUCAO BUSINESS INTELLIGENCE -,7414530.25
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,508,BUSINESS INTELLIGENCE,5087023,SUPORTE TECNICO EM BUSINESS INTELLIGENCE -,799390.99
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,508,BUSINESS INTELLIGENCE,5087031,ACESSO A SOLUCAO BUSINESS INTELLIGENCE -,9135012
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,508,BUSINESS INTELLIGENCE,5087040,PRODUCAO DE SOLUCAO BUSINESS INTELLIGENCE -,31192512
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,508,BUSINESS INTELLIGENCE,5087066,SERVICOS ESPECIALIZADOS EM INTELIGENCIA DE DADOS -,5212800
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,510,DESENVOLVIMENTO DE SOLUCAO DE EDUCACAO A DISTANCIA,5100011,"DESENVOLVIMENTO DE SOLUCAO DE ENSINO A DISTANCIA, EAD -",2720281
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,511,SOLUCOES CORPORATIVAS,5110017,SOLUCOES CORPORATIVAS -,2351716
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,513,TELECOMUNICACAO,5130018,COMUNICACAO DE DADOS -,168174930.96
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,513,TELECOMUNICACAO,5130026,SERVICO DE TRANSMISSAO VIA SATELITE PARA EMISSORA  -,98439
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140013,"LICENCA PERPETUA, ATUALIZACAO  DE SOFTWARE DE DESIGNER GRAFICO  -",12723309.5
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140021,LICENCA PERPETUA E ATUALIZACAO E SUPORTE DE SOFTWARE DE ESCRITORIO -,211426498.83
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140030,LICENCAPERPETUA E ATUALIZACAO DE SOFTWARE DE AUTOMACAO -,509903.1
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140048,LICENCA PERPETUA E ATUALIZACAO DE SOFTWARE BUSINESS INTELLIGENCE -,2327161.8
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140064,LICENCA PERPETUA E ATUALIZACAO DE SOFTWARE GERENCIAMENTO DE ATIVOS DE INFORMATICA -,249107.5
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140072,LICENCA PERPETUA E ATUALIZACAO  DE SOFTWARE DE AUDIO E VIDEO -,1556448.24
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140080,LICENCA PERPETUA E ATUALIZACAO  DE SOFTWARE DE ACESSIBILIDADE (PCD) -,13500
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140099,LICENCA PERPETUA E ATUALIZACAO DE SOFTWARE PARA DESENVOLVIMENTO DE SOFTWARE -,122176.5
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140102,LICENCA PERPETUA E ATUALIZACAO  DE SOFTWARE DE BANCO DE DADOS -,17330468.32
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140110,LICENCA PERPETUA E ATUALIZACAO  DE SOFTWARE DE SISTEMA OPERACIONAL -,15990103.42
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140137,LICENCA PERPETUA E ATUALIZACAO  DE SOFTWARE DE SEGURANCA DA INFORMACAO -,5229899.82
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140145,LICENCA PERPETUA E ATUALIZACAO  DE SOFTWARE DE ESTATISTICA -,10665.91
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140153,LICENCA PERPETUA E ATUALIZACAO DE SOFTWARE FORENSE -,6385891.09
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140161,LICENCA PERPETUA E ATUALIZACAO DE SOFTWARE GERENCIAMENTO DE TELEFONIA -,31499
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140170,"LICENCA PERPETUA E ATUALIZACAO DE SOFTWARE GEOMATICO, CARTOGRAFICO -",4810332.67
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140188,LICENCA PERPETUA E ATUALIZACAO DE SOFTWARE DE DIGITALIZACAO E CAPTURA -,125000
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140196,LICENCA PERPETUA E ATUALIZACAO DE SOFTWARE GERENCIAMENTO DE REDE -,797913.96
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140200,LICENCA PERPETUA E ATUALIZACAO DE SOFTWARE EDUCACIONAL -,3008950
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140226,"LICENCA PERPETUA, ATUALIZACAO E SUPORTE DE SOFTWARE DE VIRTUALIZACAO -",2862098.88
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140234,LICENCA PERPETUA E ATUALIZACAO DE SOFTWARE DE DISPOSITIVO DE ARMAZENAMENTO,384000
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140269,"LICENCA PERPETUA E ATUALIZACAO  DE SOFTWARE HOSPITALAR, LABORATORIAL E FARMACEUTICO --",2597254.92
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140277,LICENCA PERPETUA E ATUALIZACAO  DE SOFTWARE DE GERENCIAMENTO DE E-MAIL -,181168.11000000002
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,514,SOFTWARES PERPETUOS,5140307,LICENCA PERPETUA E ATUALIZACAO  DE SOFTWARE -,14538895.46
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150019,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE EDUCACIONAL -",95856802.4
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150027,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE DE DESIGNER GRAFICO -",7272512.41
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150035,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE SISTEMA OPERACIONAL -",39326962.25
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150043,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE DESENVOLVIMENTO WEB -",71164.2
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150051,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE DE ESCRITORIO -",257021949.96
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150060,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE DE GERENCIAMENTO DE E-MAIL -",125757.9
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150086,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE BUSINESS INTELLIGENCE -",4356619.46
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150094,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE DE AUDIO, VIDEO -",88907
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150116,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE DE BANCO DE DADOS",5650947.74
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150124,"SUBSCRICAO DE LICENCA, ATUALIZACAO DE SOFTWARE DE GESTAO DE ATENDIMENTO -",8158441.2
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150132,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE  DE SEGURANCA DA INFORMACAO",15425259.03
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150140,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE DE VIRTUALIZACAO",8512493.51
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150159,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE DE GESTÃO ESTRATEGICA -",12772077.62
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150175,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE PARA DESENVOLVIMENTO DE SOFTWARE",923472.66
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150183,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE DE GERENCIAMENTO DE ATIVOS DE INFORMATICA -",34935
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150205,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE FORENSE -",11068312.26
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150213,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE DE ENGENHARIA -",959193.94
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150221,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE HOSPITALAR, LABORATORIAL E FARMACEUTICO -",4920742.71
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150256,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE DE COMUNICACAO -",18678549.78
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150264,"SUBSCRICAO DE LICENÇA, ATUALIZACAO E SUPORTE DE SOFTWARE GEOMATICO, CARTOGRAFICO -",341203.13
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150272,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE  GERENCIAMENTO DE REDE -",274909.92
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,515,SOFTWARE COMO SERVICO,5150280,"SUBSCRICAO DE LICENCA, ATUALIZACAO E SUPORTE DE SOFTWARE -",8577183.18
5,SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - TIC,516,LICENCIAMENTO COMO SERVICO,5160014,DATA LAKE -,3007920
6,TRANSPORTE,601,SERVICO DE FORNECIMENTO DE PASSAGEM,6010016,FORNECIMENTO DE PASSAGEM AEREA,9690
6,TRANSPORTE,601,SERVICO DE FORNECIMENTO DE PASSAGEM,6010024,FORNECIMENTO DE PASSAGEM RODOVIARIA,1342861.2
6,TRANSPORTE,601,SERVICO DE FORNECIMENTO DE PASSAGEM,6010091,EMISSAO DE PASSAGEM -,34424064.68
6,TRANSPORTE,602,SERVICO TRANSPORTE E ACONDICIONAMENTO DE MATERIAIS E ANIMAIS,6020046,SERVICO DE TRANSPORTE DE CARGA -,7302200.96
6,TRANSPORTE,602,SERVICO TRANSPORTE E ACONDICIONAMENTO DE MATERIAIS E ANIMAIS,6020070,SERVICO DE MUDANCA DE SERVIDOR TRANSFERIDO,11494295.2
6,TRANSPORTE,602,SERVICO TRANSPORTE E ACONDICIONAMENTO DE MATERIAIS E ANIMAIS,6020097,SERVICO DE REBOQUE DE VEICULOS -,864159.9
6,TRANSPORTE,602,SERVICO TRANSPORTE E ACONDICIONAMENTO DE MATERIAIS E ANIMAIS,6020100,SERVICO DE ACONDICIONAMENTO DE MATERIAIS,50044.64
6,TRANSPORTE,602,SERVICO TRANSPORTE E ACONDICIONAMENTO DE MATERIAIS E ANIMAIS,6020119,SERVICO DE ARMAZENAMENTO DE MATERIAIS,4403906.57
6,TRANSPORTE,602,SERVICO TRANSPORTE E ACONDICIONAMENTO DE MATERIAIS E ANIMAIS,6020151,SERVICOS DE TRANSPORTE DE EQUIPAMENTOS E MOBILIARIO,4229400.5
6,TRANSPORTE,602,SERVICO TRANSPORTE E ACONDICIONAMENTO DE MATERIAIS E ANIMAIS,6020216,SERVICOS DE ENTREGAS RAPIDAS -,35600.04
6,TRANSPORTE,602,SERVICO TRANSPORTE E ACONDICIONAMENTO DE MATERIAIS E ANIMAIS,6020240,SERVICO DE TRANSPORTE DE MATERIAL BIOLOGICO DE ORIGEM HUMANA OU ANIMAL -,13586807.74
6,TRANSPORTE,602,SERVICO TRANSPORTE E ACONDICIONAMENTO DE MATERIAIS E ANIMAIS,6020259,SERVICO DE MUDANCA -,1043891.99
6,TRANSPORTE,602,SERVICO TRANSPORTE E ACONDICIONAMENTO DE MATERIAIS E ANIMAIS,6020275,SERVICO DE TRANSPORTE DE MEDICAMENTOS,2484999.96
6,TRANSPORTE,602,SERVICO TRANSPORTE E ACONDICIONAMENTO DE MATERIAIS E ANIMAIS,6020283,SERVICO DE TRANSPORTE DE VEICULOS NOVOS -,58549.95
6,TRANSPORTE,605,OUTROS SERVICOS COM TRANSPORTE/DESLOCAMENTOS,6050050,SERVICOS CONVENCIONAIS DE TAXI OU TRANSPORTE POR APLICATIVO -,56374.66
6,TRANSPORTE,605,OUTROS SERVICOS COM TRANSPORTE/DESLOCAMENTOS,6050069,SERVICOS DE TRANSPORTE DE PASSAGEIROS,47205610.16
6,TRANSPORTE,605,OUTROS SERVICOS COM TRANSPORTE/DESLOCAMENTOS,6050085,TRANSPORTE DE PASSAGEIROS PARA A CIDADE ADMINISTRATIVA,47349999
6,TRANSPORTE,605,OUTROS SERVICOS COM TRANSPORTE/DESLOCAMENTOS,6050093,FRETAMENTO RODOVIARIO PARA TRANSPORTE DE PESSOAS -,3021491.75
7,"SERVICO DE MANUTENCAO, REPAROS E ADAPTACOES EM EQUIPAMENTOS,MAQUINAS, APARELHOS, FERRAMENTAS E INSTRUMENTAL",701,"MANUTENCAO, REPAROS E ADAPTACOES EM EQUIPAMENTOS, INSTRUMEN TOS MEDICOS, ODONTOLOGICOS E HOSPITALARES",7010010,"MANUTENCAO, REPARO, CONSERVACAO E ADAPTACAO EM EQUIPAMENTOS E INSTRUMENTOS MEDICOS, ODONTOLOGICOS E HOSPITALARES",53595673.73
